CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,lt,central,0,0,2.4,30,50,0,1,1.02276
0,lt,up_ntrk,0,0,2.4,30,50,0,1,1.01717
0,lt,up_njet,0,0,2.4,30,50,0,1,1.02382
0,lt,up_mupt,0,0,2.4,30,50,0,1,1.01984
0,lt,up_gluonsplitting,0,0,2.4,30,50,0,1,1.02132
0,lt,up_bfragmentation,0,0,2.4,30,50,0,1,1.02329
0,lt,up_dmux,0,0,2.4,30,50,0,1,1.02276
0,lt,up_cfragmentation,0,0,2.4,30,50,0,1,1.02276
0,lt,up_ksl,0,0,2.4,30,50,0,1,1.02274
0,lt,up_jes,0,0,2.4,30,50,0,1,1.02357
0,lt,down_ntrk,0,0,2.4,30,50,0,1,1.02276
0,lt,down_njet,0,0,2.4,30,50,0,1,1.02276
0,lt,down_mupt,0,0,2.4,30,50,0,1,1.02276
0,lt,down_gluonsplitting,0,0,2.4,30,50,0,1,1.02433
0,lt,down_bfragmentation,0,0,2.4,30,50,0,1,1.02118
0,lt,down_dmux,0,0,2.4,30,50,0,1,1.02115
0,lt,down_cfragmentation,0,0,2.4,30,50,0,1,1.01755
0,lt,down_ksl,0,0,2.4,30,50,0,1,1.02276
0,lt,down_jes,0,0,2.4,30,50,0,1,1.02413
0,lt,up_statistic,0,0,2.4,30,50,0,1,1.02843
0,lt,down_statistic,0,0,2.4,30,50,0,1,1.01708
0,lt,up_cb,0,0,2.4,30,50,0,1,1.03267
0,lt,down_cb,0,0,2.4,30,50,0,1,1.01284
0,lt,up_add,0,0,2.4,30,50,0,1,1.07128
0,lt,down_add,0,0,2.4,30,50,0,1,0.974236
0,lt,up,0,0,2.4,30,50,0,1,1.08682
0,lt,down,0,0,2.4,30,50,0,1,0.965305
0,lt,central,0,0,2.4,50,70,0,1,0.988507
0,lt,up_ntrk,0,0,2.4,50,70,0,1,0.981851
0,lt,up_njet,0,0,2.4,50,70,0,1,0.988783
0,lt,up_mupt,0,0,2.4,50,70,0,1,0.991783
0,lt,up_gluonsplitting,0,0,2.4,50,70,0,1,0.98813
0,lt,up_bfragmentation,0,0,2.4,50,70,0,1,0.989422
0,lt,up_dmux,0,0,2.4,50,70,0,1,0.988508
0,lt,up_cfragmentation,0,0,2.4,50,70,0,1,0.988508
0,lt,up_ksl,0,0,2.4,50,70,0,1,0.988502
0,lt,up_jes,0,0,2.4,50,70,0,1,0.991719
0,lt,down_ntrk,0,0,2.4,50,70,0,1,0.988508
0,lt,down_njet,0,0,2.4,50,70,0,1,0.988508
0,lt,down_mupt,0,0,2.4,50,70,0,1,0.988508
0,lt,down_gluonsplitting,0,0,2.4,50,70,0,1,0.988849
0,lt,down_bfragmentation,0,0,2.4,50,70,0,1,0.986804
0,lt,down_dmux,0,0,2.4,50,70,0,1,0.987861
0,lt,down_cfragmentation,0,0,2.4,50,70,0,1,0.985125
0,lt,down_ksl,0,0,2.4,50,70,0,1,0.988508
0,lt,down_jes,0,0,2.4,50,70,0,1,0.985762
0,lt,up_statistic,0,0,2.4,50,70,0,1,0.99276
0,lt,down_statistic,0,0,2.4,50,70,0,1,0.984254
0,lt,up_cb,0,0,2.4,50,70,0,1,0.992423
0,lt,down_cb,0,0,2.4,50,70,0,1,0.984591
0,lt,up_add,0,0,2.4,50,70,0,1,1.00628
0,lt,down_add,0,0,2.4,50,70,0,1,0.970735
