CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,lt,central,0,0,2.4,30,50,0,1,1.02522
0,lt,up_ntrk,0,0,2.4,30,50,0,1,1.03205
0,lt,up_njet,0,0,2.4,30,50,0,1,1.02471
0,lt,up_mupt,0,0,2.4,30,50,0,1,1.02865
0,lt,up_gluonsplitting,0,0,2.4,30,50,0,1,1.02395
0,lt,up_bfragmentation,0,0,2.4,30,50,0,1,1.02913
0,lt,up_dmux,0,0,2.4,30,50,0,1,1.02522
0,lt,up_cfragmentation,0,0,2.4,30,50,0,1,1.02522
0,lt,up_ksl,0,0,2.4,30,50,0,1,1.02522
0,lt,up_ntrkgen,0,0,2.4,30,50,0,1,1.0252
0,lt,down_ntrk,0,0,2.4,30,50,0,1,1.02522
0,lt,down_njet,0,0,2.4,30,50,0,1,1.02522
0,lt,down_mupt,0,0,2.4,30,50,0,1,1.02522
0,lt,down_gluonsplitting,0,0,2.4,30,50,0,1,1.02677
0,lt,down_bfragmentation,0,0,2.4,30,50,0,1,1.01809
0,lt,down_dmux,0,0,2.4,30,50,0,1,1.02516
0,lt,down_cfragmentation,0,0,2.4,30,50,0,1,1.02562
0,lt,down_ksl,0,0,2.4,30,50,0,1,1.02522
0,lt,down_ntrkgen,0,0,2.4,30,50,0,1,1.02277
0,lt,up_statistic,0,0,2.4,30,50,0,1,1.0467
0,lt,down_statistic,0,0,2.4,30,50,0,1,1.00375
0,lt,up_cb,0,0,2.4,30,50,0,1,1.03516
0,lt,down_cb,0,0,2.4,30,50,0,1,1.01528
0,lt,up_add,0,0,2.4,30,50,0,1,1.08273
0,lt,down_add,0,0,2.4,30,50,0,1,0.967714
0,lt,up,0,0,2.4,30,50,0,1,1.08802
0,lt,down,0,0,2.4,30,50,0,1,0.940172
0,lt,central,0,0,2.4,50,70,0,1,0.985552
0,lt,up_ntrk,0,0,2.4,50,70,0,1,0.985198
0,lt,up_njet,0,0,2.4,50,70,0,1,0.985081
0,lt,up_mupt,0,0,2.4,50,70,0,1,0.98351
0,lt,up_gluonsplitting,0,0,2.4,50,70,0,1,0.983415
0,lt,up_bfragmentation,0,0,2.4,50,70,0,1,0.987597
0,lt,up_dmux,0,0,2.4,50,70,0,1,0.985552
